t,x,y,z,yaw_vslam,yaw_vslam_int,yaw_imu,imu_age,yaw_fused,gz,yaw_gyro,imu_gated,marker
1787037514.294,0.0000,0.0000,0.0000,-98.027,-98.281,-98.104,0.065,-98.079,0.056,617.937,0,
1787037514.327,0.0000,0.0000,0.0000,-98.024,-98.278,-97.984,0.031,-98.077,0.066,617.941,0,
1787037514.360,0.0000,0.0000,0.0000,-98.021,-98.275,-97.984,0.064,-98.073,0.066,617.941,0,
1787037514.393,0.0000,0.0000,0.0000,-98.017,-98.271,-97.868,0.030,-98.069,0.146,617.948,0,
1787037514.426,0.0000,0.0000,0.0000,-98.012,-98.267,-97.868,0.063,-98.064,0.146,617.948,0,
1787037514.459,0.0000,0.0000,0.0000,-98.008,-98.262,-97.785,0.030,-98.058,0.253,617.961,0,
1787037514.492,0.0000,0.0000,0.0000,-98.003,-98.257,-97.785,0.063,-98.053,0.253,617.961,0,
1787037514.525,0.0000,0.0000,0.0000,-97.998,-98.252,-97.750,0.029,-98.047,0.333,617.981,0,
1787037514.558,0.0000,0.0000,0.0000,-97.993,-98.248,-97.750,0.062,-98.041,0.333,617.981,0,
1787037514.591,0.0000,0.0000,0.0000,-97.988,-98.243,-97.774,0.029,-98.036,0.345,618.004,0,
1787037514.624,0.0000,0.0000,0.0000,-97.984,-98.239,-97.774,0.062,-98.031,0.345,618.004,0,
1787037514.657,0.0000,0.0000,0.0000,-97.980,-98.235,-97.850,0.028,-98.026,0.282,618.025,0,
1787037514.690,0.0000,0.0000,0.0000,-97.977,-98.231,-97.850,0.061,-98.022,0.282,618.025,0,
1787037514.723,0.0000,0.0000,0.0000,-97.974,-98.228,-97.962,0.027,-98.020,0.177,618.040,0,
1787037514.756,0.0000,0.0000,0.0000,-97.972,-98.226,-97.962,0.060,-98.017,0.177,618.040,0,
1787037514.789,0.0000,0.0000,0.0000,-97.971,-98.225,-98.082,0.026,-98.016,0.083,618.049,0,
1787037514.822,0.0000,0.0000,0.0000,-97.970,-98.225,-98.082,0.059,-98.016,0.083,618.049,0,
1787037514.855,0.0000,0.0000,0.0000,-97.970,-98.225,-98.183,0.025,-98.017,0.050,618.053,0,
1787037514.888,0.0000,0.0000,0.0000,-97.971,-98.226,-98.183,0.058,-98.018,0.050,618.053,0,
1787037514.921,0.0000,0.0000,0.0000,-97.973,-98.228,-98.241,0.025,-98.021,0.094,618.058,0,
1787037514.954,0.0000,0.0000,0.0000,-97.976,-98.231,-98.241,0.058,-98.024,0.094,618.058,0,
1787037514.987,0.0000,0.0000,0.0000,-97.979,-98.234,-98.243,0.023,-98.028,0.194,618.068,0,
1787037515.020,0.0000,0.0000,0.0000,-97.983,-98.238,-98.243,0.056,-98.032,0.194,618.068,0,
1787037515.053,0.0000,0.0000,0.0000,-97.987,-98.242,-98.188,0.022,-98.037,0.296,618.084,0,
1787037515.086,0.0000,0.0000,0.0000,-97.992,-98.247,-98.188,0.055,-98.042,0.296,618.084,0,
1787037515.119,0.0000,0.0000,0.0000,-97.997,-98.251,-98.089,0.021,-98.047,0.348,618.105,0,
1787037515.152,0.0000,0.0000,0.0000,-98.002,-98.256,-98.089,0.054,-98.052,0.348,618.105,0,
1787037515.185,0.0000,0.0000,0.0000,-98.007,-98.261,-97.970,0.021,-98.057,0.324,618.128,0,
1787037515.218,0.0000,0.0000,0.0000,-98.011,-98.266,-97.970,0.054,-98.061,0.324,618.128,0,
1787037515.251,0.0000,0.0000,0.0000,-98.016,-98.270,-97.857,0.020,-98.065,0.236,618.147,0,
1787037515.284,0.0000,0.0000,0.0000,-98.020,-98.274,-97.857,0.053,-98.068,0.236,618.147,0,
1787037515.317,0.0000,0.0000,0.0000,-98.023,-98.278,-97.778,0.019,-98.071,0.129,618.159,0,
1787037515.350,0.0000,0.0000,0.0000,-98.026,-98.281,-97.778,0.052,-98.073,0.129,618.159,0,
1787037515.383,0.0000,0.0000,0.0000,-98.028,-98.283,-97.750,0.018,-98.074,0.059,618.165,0,
1787037515.416,0.0000,0.0000,0.0000,-98.029,-98.284,-97.750,0.051,-98.075,0.059,618.165,0,
1787037515.449,0.0000,0.0000,0.0000,-98.030,-98.285,-97.781,0.017,-98.074,0.061,618.169,0,
1787037515.482,0.0000,0.0000,0.0000,-98.030,-98.284,-97.781,0.050,-98.073,0.061,618.169,0,
1787037515.515,0.0000,0.0000,0.0000,-98.029,-98.283,-97.863,0.016,-98.072,0.135,618.176,0,
1787037515.548,0.0000,0.0000,0.0000,-98.027,-98.281,-97.863,0.049,-98.069,0.135,618.176,0,
1787037515.581,0.0000,0.0000,0.0000,-98.024,-98.279,-97.976,0.016,-98.066,0.243,618.188,0,
1787037515.614,0.0000,0.0000,0.0000,-98.021,-98.275,-97.976,0.049,-98.063,0.243,618.188,0,
1787037515.647,0.0000,0.0000,0.0000,-98.017,-98.272,-98.095,0.015,-98.059,0.328,618.207,0,
1787037515.680,0.0000,0.0000,0.0000,-98.013,-98.267,-98.095,0.048,-98.055,0.328,618.207,0,
1787037515.713,0.0000,0.0000,0.0000,-98.008,-98.263,-98.193,0.014,-98.051,0.347,618.230,0,
1787037515.746,0.0000,0.0000,0.0000,-98.003,-98.258,-98.193,0.047,-98.046,0.347,618.230,0,
1787037515.779,0.0000,0.0000,0.0000,-97.998,-98.253,-98.245,0.013,-98.042,0.291,618.251,0,
1787037515.812,0.0000,0.0000,0.0000,-97.994,-98.248,-98.245,0.046,-98.038,0.291,618.251,0,
1787037515.845,0.0000,0.0000,0.0000,-97.989,-98.243,-98.240,0.013,-98.033,0.187,618.267,0,
1787037515.878,0.0000,0.0000,0.0000,-97.984,-98.239,-98.240,0.046,-98.030,0.187,618.267,0,
1787037515.911,0.0000,0.0000,0.0000,-97.980,-98.235,-98.179,0.012,-98.026,0.090,618.276,0,
1787037515.944,0.0000,0.0000,0.0000,-97.977,-98.231,-98.179,0.045,-98.023,0.090,618.276,0,
1787037515.977,0.0000,0.0000,0.0000,-97.974,-98.229,-98.077,0.011,-98.020,0.050,618.281,0,
1787037516.010,0.0000,0.0000,0.0000,-97.972,-98.226,-98.077,0.044,-98.018,0.050,618.281,0,
1787037516.043,0.0000,0.0000,0.0000,-97.971,-98.225,-97.956,0.010,-98.017,0.087,618.286,0,
1787037516.075,0.0000,0.0000,0.0000,-97.970,-98.225,-97.956,0.043,-98.016,0.087,618.286,0,
1787037516.108,0.0000,0.0000,0.0000,-97.970,-98.225,-97.846,0.009,-98.016,0.182,618.295,0,
1787037516.142,0.0000,0.0000,0.0000,-97.971,-98.226,-97.846,0.042,-98.016,0.182,618.295,0,
1787037516.175,0.0000,0.0000,0.0000,-97.973,-98.228,-97.772,0.009,-98.018,0.287,618.310,0,
1787037516.208,0.0000,0.0000,0.0000,-97.976,-98.230,-97.772,0.042,-98.019,0.287,618.310,0,
1787037516.241,0.0000,0.0000,0.0000,-97.979,-98.233,-97.751,0.008,-98.022,0.346,618.331,0,
1787037516.274,0.0000,0.0000,0.0000,-97.983,-98.237,-97.751,0.041,-98.025,0.346,618.331,0,
1787037516.307,0.0000,0.0000,0.0000,-97.987,-98.242,-97.788,0.007,-98.029,0.331,618.354,0,
1787037516.340,0.0000,0.0000,0.0000,-97.992,-98.246,-97.788,0.040,-98.032,0.331,618.354,0,
1787037516.373,0.0000,0.0000,0.0000,-97.996,-98.251,-97.874,0.006,-98.037,0.248,618.373,0,
1787037516.406,0.0000,0.0000,0.0000,-98.001,-98.256,-97.874,0.039,-98.041,0.248,618.373,0,
1787037516.439,0.0000,0.0000,0.0000,-98.006,-98.261,-97.990,0.005,-98.046,0.140,618.386,0,
1787037516.472,0.0000,0.0000,0.0000,-98.011,-98.266,-97.990,0.038,-98.051,0.140,618.386,0,
1787037516.504,0.0000,0.0000,0.0000,-98.015,-98.270,-98.108,0.005,-98.055,0.063,618.393,0,
1787037516.538,0.0000,0.0000,0.0000,-98.019,-98.274,-98.108,0.038,-98.059,0.063,618.393,0,
1787037516.571,0.0000,0.0000,0.0000,-98.023,-98.277,-98.201,0.004,-98.063,0.057,618.397,0,
1787037516.604,0.0000,0.0000,0.0000,-98.026,-98.280,-98.201,0.037,-98.066,0.057,618.397,0,
1787037516.636,0.0000,0.0000,0.0000,-98.028,-98.283,-98.247,0.003,-98.069,0.125,618.403,0,
1787037516.669,0.0000,0.0000,0.0000,-98.029,-98.284,-98.247,0.036,-98.071,0.125,618.403,0,
1787037516.702,0.0000,0.0000,0.0000,-98.030,-98.285,-98.236,0.002,-98.072,0.231,618.415,0,
1787037516.735,0.0000,0.0000,0.0000,-98.030,-98.284,-98.236,0.035,-98.072,0.231,618.415,0,
1787037516.768,0.0000,0.0000,0.0000,-98.029,-98.283,-98.170,0.001,-98.072,0.321,618.433,0,
1787037516.801,0.0000,0.0000,0.0000,-98.027,-98.282,-98.170,0.034,-98.070,0.321,618.433,0,
1787037516.834,0.0000,0.0000,0.0000,-98.024,-98.279,-98.170,0.067,-98.068,0.321,618.433,0,
1787037516.867,0.0000,0.0000,0.0000,-98.021,-98.276,-98.064,0.032,-98.065,0.349,618.456,0,
1787037516.900,0.0000,0.0000,0.0000,-98.017,-98.272,-98.064,0.065,-98.061,0.349,618.456,0,
1787037516.933,0.0000,0.0000,0.0000,-98.013,-98.268,-97.943,0.032,-98.056,0.300,618.478,0,
1787037516.966,0.0000,0.0000,0.0000,-98.009,-98.263,-97.943,0.065,-98.051,0.300,618.478,0,
1787037516.999,0.0000,0.0000,0.0000,-98.004,-98.258,-97.834,0.031,-98.046,0.197,618.495,0,
1787037517.032,0.0000,0.0000,0.0000,-97.999,-98.253,-97.834,0.064,-98.041,0.197,618.495,0,
1787037517.065,0.0000,0.0000,0.0000,-97.994,-98.249,-97.766,0.030,-98.035,0.098,618.504,0,
1787037517.098,0.0000,0.0000,0.0000,-97.989,-98.244,-97.766,0.063,-98.029,0.098,618.504,0,
1787037517.131,0.0000,0.0000,0.0000,-97.985,-98.239,-97.752,0.030,-98.024,0.051,618.509,0,
1787037517.164,0.0000,0.0000,0.0000,-97.981,-98.235,-97.752,0.063,-98.019,0.051,618.509,0,
1787037517.197,0.0000,0.0000,0.0000,-97.977,-98.232,-97.795,0.030,-98.015,0.080,618.514,0,
1787037517.230,0.0000,0.0000,0.0000,-97.974,-98.229,-97.795,0.062,-98.012,0.080,618.514,0,
1787037517.263,0.0000,0.0000,0.0000,-97.972,-98.227,-97.886,0.029,-98.009,0.171,618.522,0,
1787037517.296,0.0000,0.0000,0.0000,-97.971,-98.225,-97.886,0.062,-98.007,0.171,618.522,0,
1787037517.329,0.0000,0.0000,0.0000,-97.970,-98.225,-98.004,0.028,-98.007,0.277,618.537,0,
1787037517.362,0.0000,0.0000,0.0000,-97.970,-98.225,-98.004,0.061,-98.007,0.277,618.537,0,
1787037517.395,0.0000,0.0000,0.0000,-97.971,-98.226,-98.120,0.027,-98.008,0.343,618.558,0,
1787037517.428,0.0000,0.0000,0.0000,-97.973,-98.227,-98.120,0.060,-98.010,0.343,618.558,0,
1787037517.461,0.0000,0.0000,0.0000,-97.975,-98.230,-98.209,0.026,-98.013,0.336,618.580,0,
1787037517.494,0.0000,0.0000,0.0000,-97.979,-98.233,-98.209,0.059,-98.017,0.336,618.580,0,
1787037517.527,0.0000,0.0000,0.0000,-97.982,-98.237,-98.249,0.025,-98.021,0.258,618.600,0,
1787037517.560,0.0000,0.0000,0.0000,-97.987,-98.241,-98.249,0.058,-98.026,0.258,618.600,0,
1787037517.593,0.0000,0.0000,0.0000,-97.991,-98.246,-98.231,0.024,-98.031,0.151,618.614,0,
1787037517.626,0.0000,0.0000,0.0000,-97.996,-98.251,-98.231,0.057,-98.037,0.151,618.614,0,
1787037517.659,0.0000,0.0000,0.0000,-98.001,-98.255,-98.159,0.024,-98.042,0.068,618.621,0,
1787037517.692,0.0000,0.0000,0.0000,-98.006,-98.260,-98.159,0.057,-98.047,0.068,618.621,0,
1787037517.725,0.0000,0.0000,0.0000,-98.011,-98.265,-98.050,0.023,-98.052,0.054,618.625,0,
1787037517.758,0.0000,0.0000,0.0000,-98.015,-98.270,-98.050,0.056,-98.056,0.054,618.625,0,
1787037517.791,0.0000,0.0000,0.0000,-98.019,-98.274,-97.930,0.023,-98.060,0.115,618.631,0,
1787037517.824,0.0000,0.0000,0.0000,-98.023,-98.277,-97.930,0.056,-98.063,0.115,618.631,0,
1787037517.857,0.0000,0.0000,0.0000,-98.026,-98.280,-97.826,0.022,-98.066,0.220,618.642,0,
1787037517.890,0.0000,0.0000,0.0000,-98.028,-98.282,-97.826,0.055,-98.067,0.220,618.642,0,
1787037517.923,0.0000,0.0000,0.0000,-98.029,-98.284,-97.762,0.020,-98.068,0.314,618.660,0,
1787037517.956,0.0000,0.0000,0.0000,-98.030,-98.284,-97.762,0.053,-98.068,0.314,618.660,0,
1787037517.989,0.0000,0.0000,0.0000,-98.030,-98.284,-97.754,0.020,-98.067,0.350,618.682,0,
1787037518.022,0.0000,0.0000,0.0000,-98.029,-98.283,-97.754,0.053,-98.065,0.350,618.682,0,
1787037518.055,0.0000,0.0000,0.0000,-98.027,-98.282,-97.803,0.019,-98.062,0.308,618.704,0,
1787037518.088,0.0000,0.0000,0.0000,-98.025,-98.279,-97.803,0.052,-98.059,0.308,618.704,0,
1787037518.121,0.0000,0.0000,0.0000,-98.022,-98.276,-97.898,0.018,-98.056,0.211,618.721,0,
1787037518.154,0.0000,0.0000,0.0000,-98.018,-98.272,-97.898,0.051,-98.052,0.211,618.721,0,
1787037518.187,0.0000,0.0000,0.0000,-98.014,-98.268,-98.017,0.017,-98.047,0.108,618.732,0,
1787037518.220,0.0000,0.0000,0.0000,-98.009,-98.264,-98.017,0.050,-98.043,0.108,618.732,0,
1787037518.253,0.0000,0.0000,0.0000,-98.004,-98.259,-98.132,0.016,-98.038,0.052,618.737,0,
1787037518.286,0.0000,0.0000,0.0000,-97.999,-98.254,-98.132,0.050,-98.033,0.052,618.737,0,
1787037518.319,0.0000,0.0000,0.0000,-97.994,-98.249,-98.216,0.016,-98.029,0.073,618.742,0,
1787037518.352,0.0000,0.0000,0.0000,-97.990,-98.244,-98.216,0.049,-98.025,0.073,618.742,0,
1787037518.385,0.0000,0.0000,0.0000,-97.985,-98.240,-98.250,0.015,-98.021,0.159,618.749,0,
1787037518.418,0.0000,0.0000,0.0000,-97.981,-98.236,-98.250,0.048,-98.017,0.159,618.749,0,
1787037518.451,0.0000,0.0000,0.0000,-97.978,-98.232,-98.225,0.014,-98.014,0.266,618.763,0,
1787037518.484,0.0000,0.0000,0.0000,-97.975,-98.229,-98.225,0.047,-98.012,0.266,618.763,0,
1787037518.517,0.0000,0.0000,0.0000,-97.972,-98.227,-98.148,0.013,-98.010,0.339,618.784,0,
1787037518.550,0.0000,0.0000,0.0000,-97.971,-98.225,-98.148,0.046,-98.009,0.339,618.784,0,
1787037518.583,0.0000,0.0000,0.0000,-97.970,-98.225,-98.037,0.013,-98.008,0.341,618.806,0,
1787037518.616,0.0000,0.0000,0.0000,-97.970,-98.225,-98.037,0.046,-98.009,0.341,618.806,0,
1787037518.649,0.0000,0.0000,0.0000,-97.971,-98.226,-97.917,0.012,-98.009,0.269,618.827,0,
1787037518.682,0.0000,0.0000,0.0000,-97.973,-98.227,-97.917,0.044,-98.011,0.269,618.827,0,
1787037518.715,0.0000,0.0000,0.0000,-97.975,-98.230,-97.816,0.011,-98.013,0.162,618.841,0,
1787037518.748,0.0000,0.0000,0.0000,-97.978,-98.233,-97.816,0.044,-98.015,0.162,618.841,0,
1787037518.781,0.0000,0.0000,0.0000,-97.982,-98.237,-97.758,0.010,-98.018,0.075,618.849,0,
1787037518.814,0.0000,0.0000,0.0000,-97.986,-98.241,-97.758,0.043,-98.022,0.075,618.849,0,
1787037518.847,0.0000,0.0000,0.0000,-97.991,-98.245,-97.757,0.010,-98.025,0.052,618.853,0,
1787037518.880,0.0000,0.0000,0.0000,-97.996,-98.250,-97.757,0.043,-98.029,0.052,618.853,0,
1787037518.913,0.0000,0.0000,0.0000,-98.000,-98.255,-97.812,0.009,-98.034,0.105,618.859,0,
1787037518.946,0.0000,0.0000,0.0000,-98.005,-98.260,-97.812,0.042,-98.038,0.105,618.859,0,
1787037518.979,0.0000,0.0000,0.0000,-98.010,-98.265,-97.911,0.008,-98.042,0.208,618.869,0,
1787037519.012,0.0000,0.0000,0.0000,-98.015,-98.269,-97.911,0.041,-98.047,0.208,618.869,0,
1787037519.045,0.0000,0.0000,0.0000,-98.019,-98.273,-98.030,0.007,-98.051,0.306,618.886,0,
1787037519.079,0.0000,0.0000,0.0000,-98.022,-98.277,-98.030,0.041,-98.054,0.306,618.886,0,
1787037519.112,0.0000,0.0000,0.0000,-98.025,-98.280,-98.143,0.007,-98.057,0.350,618.908,0,
1787037519.145,0.0000,0.0000,0.0000,-98.028,-98.282,-98.143,0.041,-98.060,0.350,618.908,0,
1787037519.179,0.0000,0.0000,0.0000,-98.029,-98.284,-98.223,0.007,-98.062,0.316,618.930,0,
1787037519.212,0.0000,0.0000,0.0000,-98.030,-98.284,-98.223,0.040,-98.063,0.316,618.930,0,
1787037519.245,0.0000,0.0000,0.0000,-98.030,-98.284,-98.250,0.007,-98.064,0.223,618.948,0,
1787037519.278,0.0000,0.0000,0.0000,-98.029,-98.283,-98.250,0.040,-98.063,0.223,618.948,0,
1787037519.311,0.0000,0.0000,0.0000,-98.027,-98.282,-98.219,0.006,-98.062,0.118,618.960,0,
1787037519.344,0.0000,0.0000,0.0000,-98.025,-98.279,-98.219,0.039,-98.060,0.118,618.960,0,
1787037519.377,0.0000,0.0000,0.0000,-98.022,-98.276,-98.138,0.005,-98.057,0.055,618.965,0,
1787037519.410,0.0000,0.0000,0.0000,-98.018,-98.273,-98.138,0.038,-98.054,0.055,618.965,0,
1787037519.442,0.0000,0.0000,0.0000,-98.014,-98.268,-98.024,0.004,-98.049,0.067,618.969,0,
1787037519.476,0.0000,0.0000,0.0000,-98.009,-98.264,-98.024,0.037,-98.045,0.067,618.969,0,
1787037519.508,0.0000,0.0000,0.0000,-98.004,-98.259,-97.905,0.004,-98.039,0.148,618.977,0,
1787037519.542,0.0000,0.0000,0.0000,-97.999,-98.254,-97.905,0.037,-98.034,0.148,618.977,0,
1787037519.574,0.0000,0.0000,0.0000,-97.995,-98.249,-97.807,0.003,-98.029,0.255,618.990,0,
1787037519.607,0.0000,0.0000,0.0000,-97.990,-98.244,-97.807,0.036,-98.023,0.255,618.990,0,
1787037519.640,0.0000,0.0000,0.0000,-97.985,-98.240,-97.755,0.002,-98.018,0.335,619.010,0,
1787037519.673,0.0000,0.0000,0.0000,-97.981,-98.236,-97.755,0.035,-98.013,0.335,619.010,0,
1787037519.706,0.0000,0.0000,0.0000,-97.978,-98.232,-97.760,0.001,-98.009,0.344,619.032,0,
1787037519.739,0.0000,0.0000,0.0000,-97.975,-98.229,-97.760,0.034,-98.005,0.344,619.032,0,
1787037519.773,0.0000,0.0000,0.0000,-97.972,-98.227,-97.760,0.067,-98.002,0.344,619.032,0,
1787037519.806,0.0000,0.0000,0.0000,-97.971,-98.225,-97.822,0.032,-98.000,0.278,619.054,0,
1787037519.839,0.0000,0.0000,0.0000,-97.970,-98.225,-97.822,0.065,-97.999,0.278,619.054,0,
1787037519.872,0.0000,0.0000,0.0000,-97.970,-98.225,-97.923,0.032,-97.999,0.174,619.069,0,
1787037519.905,0.0000,0.0000,0.0000,-97.971,-98.226,-97.923,0.065,-98.000,0.174,619.069,0,
1787037519.938,0.0000,0.0000,0.0000,-97.973,-98.227,-98.045,0.031,-98.001,0.081,619.077,0,
1787037519.970,0.0000,0.0000,0.0000,-97.975,-98.230,-98.045,0.064,-98.004,0.081,619.077,0,
1787037520.003,0.0000,0.0000,0.0000,-97.978,-98.233,-98.155,0.030,-98.007,0.050,619.082,0,
1787037520.036,0.0000,0.0000,0.0000,-97.982,-98.236,-98.155,0.063,-98.012,0.050,619.082,0,
1787037520.069,0.0000,0.0000,0.0000,-97.986,-98.241,-98.228,0.030,-98.016,0.096,619.086,0,
1787037520.102,0.0000,0.0000,0.0000,-97.991,-98.245,-98.228,0.063,-98.021,0.096,619.086,0,
1787037520.135,0.0000,0.0000,0.0000,-97.995,-98.250,-98.249,0.030,-98.027,0.196,619.096,0,
1787037520.168,0.0000,0.0000,0.0000,-98.000,-98.255,-98.249,0.062,-98.032,0.196,619.096,0,
1787037520.201,0.0000,0.0000,0.0000,-98.005,-98.260,-98.213,0.029,-98.038,0.297,619.113,0,
1787037520.234,0.0000,0.0000,0.0000,-98.010,-98.265,-98.213,0.062,-98.043,0.297,619.113,0,
1787037520.267,0.0000,0.0000,0.0000,-98.015,-98.269,-98.126,0.028,-98.048,0.349,619.134,0,
1787037520.300,0.0000,0.0000,0.0000,-98.019,-98.273,-98.126,0.061,-98.052,0.349,619.134,0,
1787037520.334,0.0000,0.0000,0.0000,-98.022,-98.277,-98.010,0.027,-98.056,0.323,619.157,0,
1787037520.366,0.0000,0.0000,0.0000,-98.025,-98.280,-98.010,0.060,-98.058,0.323,619.157,0,
1787037520.400,0.0000,0.0000,0.0000,-98.028,-98.282,-97.892,0.026,-98.060,0.234,619.175,0,
1787037520.433,0.0000,0.0000,0.0000,-98.029,-98.284,-97.892,0.059,-98.061,0.234,619.175,0,
1787037520.466,0.0000,0.0000,0.0000,-98.030,-98.284,-97.799,0.026,-98.061,0.128,619.187,0,
1787037520.499,0.0000,0.0000,0.0000,-98.030,-98.284,-97.799,0.059,-98.061,0.128,619.187,0,
1787037520.532,0.0000,0.0000,0.0000,-98.029,-98.284,-97.753,0.025,-98.059,0.058,619.194,0,
1787037520.564,0.0000,0.0000,0.0000,-98.027,-98.282,-97.753,0.058,-98.056,0.058,619.194,0,
1787037520.597,0.0000,0.0000,0.0000,-98.025,-98.280,-97.764,0.024,-98.053,0.062,619.198,0,
1787037520.630,0.0000,0.0000,0.0000,-98.022,-98.277,-97.764,0.057,-98.049,0.062,619.198,0,
1787037520.663,0.0000,0.0000,0.0000,-98.018,-98.273,-97.831,0.023,-98.045,0.137,619.204,0,
1787037520.696,0.0000,0.0000,0.0000,-98.014,-98.269,-97.831,0.056,-98.040,0.137,619.204,0,
1787037520.729,0.0000,0.0000,0.0000,-98.010,-98.264,-97.936,0.023,-98.036,0.244,619.217,0,
1787037520.762,0.0000,0.0000,0.0000,-98.005,-98.259,-97.936,0.056,-98.031,0.244,619.217,0,
1787037520.795,0.0000,0.0000,0.0000,-98.000,-98.254,-98.057,0.022,-98.026,0.329,619.236,0,
1787037520.828,0.0000,0.0000,0.0000,-97.995,-98.250,-98.057,0.055,-98.021,0.329,619.236,0,
1787037520.862,0.0000,0.0000,0.0000,-97.990,-98.245,-98.164,0.021,-98.017,0.347,619.259,0,
1787037520.894,0.0000,0.0000,0.0000,-97.986,-98.240,-98.164,0.054,-98.012,0.347,619.259,0,
1787037520.927,0.0000,0.0000,0.0000,-97.982,-98.236,-98.233,0.020,-98.009,0.289,619.280,0,
1787037520.960,0.0000,0.0000,0.0000,-97.978,-98.232,-98.233,0.053,-98.006,0.289,619.280,0,
1787037520.993,0.0000,0.0000,0.0000,-97.975,-98.229,-98.248,0.019,-98.004,0.185,619.296,0,
1787037521.026,0.0000,0.0000,0.0000,-97.973,-98.227,-98.248,0.052,-98.002,0.185,619.296,0,
1787037521.059,0.0000,0.0000,0.0000,-97.971,-98.225,-98.205,0.019,-98.001,0.089,619.305,0,
1787037521.092,0.0000,0.0000,0.0000,-97.970,-98.225,-98.205,0.052,-98.001,0.089,619.305,0,
1787037521.125,0.0000,0.0000,0.0000,-97.970,-98.225,-98.114,0.018,-98.001,0.050,619.310,0,
1787037521.158,0.0000,0.0000,0.0000,-97.971,-98.225,-98.114,0.051,-98.002,0.050,619.310,0,
1787037521.191,0.0000,0.0000,0.0000,-97.973,-98.227,-97.997,0.017,-98.004,0.088,619.314,0,
1787037521.224,0.0000,0.0000,0.0000,-97.975,-98.229,-97.997,0.049,-98.006,0.088,619.314,0,
1787037521.257,0.0000,0.0000,0.0000,-97.978,-98.232,-97.880,0.016,-98.009,0.184,619.323,0,
1787037521.290,0.0000,0.0000,0.0000,-97.981,-98.236,-97.880,0.049,-98.012,0.184,619.323,0,
1787037521.323,0.0000,0.0000,0.0000,-97.986,-98.240,-97.791,0.015,-98.015,0.288,619.339,0,
1787037521.356,0.0000,0.0000,0.0000,-97.990,-98.245,-97.791,0.048,-98.019,0.288,619.339,0,
1787037521.389,0.0000,0.0000,0.0000,-97.995,-98.249,-97.751,0.014,-98.023,0.347,619.360,0,
1787037521.422,0.0000,0.0000,0.0000,-98.000,-98.254,-97.751,0.047,-98.027,0.347,619.360,0,
1787037521.455,0.0000,0.0000,0.0000,-98.005,-98.259,-97.769,0.013,-98.032,0.330,619.383,0,
1787037521.488,0.0000,0.0000,0.0000,-98.010,-98.264,-97.769,0.046,-98.036,0.330,619.383,0,
1787037521.521,0.0000,0.0000,0.0000,-98.014,-98.269,-97.841,0.013,-98.040,0.246,619.402,0,
1787037521.554,0.0000,0.0000,0.0000,-98.018,-98.273,-97.841,0.046,-98.043,0.246,619.402,0,
